Blank,,Scan1,,Scan2,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
753.0368042,0.02366028726,753.0368042,0.03400377929,753.0368042,0.03436866775,
752.0480957,0.02349586785,752.0480957,0.03372428939,752.0480957,0.03368425742,
751.059021,0.0250182692,751.059021,0.03187857196,751.059021,0.03347856179,
750.0695801,0.02394081093,750.0695801,0.03201501071,750.0695801,0.03274175897,
748.9383545,0.02265894599,748.9383545,0.03247552365,748.9383545,0.03341956809,
747.9481812,0.0235584192,747.9481812,0.03284203634,747.9481812,0.03271278739,
746.9576416,0.02302059159,746.9576416,0.03200408816,746.9576416,0.032264404,
745.9667358,0.02335350029,745.9667358,0.03189046681,745.9667358,0.03065137193,
744.9755249,0.02204558626,744.9755249,0.03214664385,744.9755249,0.03138137609,
743.9838867,0.02292869799,743.9838867,0.03089203127,743.9838867,0.03026530519,
742.9919434,0.02343283407,742.9919434,0.03082013316,742.9919434,0.0303583201,
741.9996338,0.02244850807,741.9996338,0.03061587177,741.9996338,0.02919879742,
741.007019,0.02159398235,741.007019,0.03115724213,741.007019,0.02924068831,
740.0140381,0.02148876525,740.0140381,0.03073693998,740.0140381,0.02884976007,
739.0206909,0.02130273543,739.0206909,0.03072293662,739.0206909,0.0284911897,
738.0269775,0.02067347802,738.0269775,0.03042392246,738.0269775,0.02856654674,
737.0328979,0.02020938694,737.0328979,0.02958757617,737.0328979,0.02850064263,
736.0385132,0.01938791573,736.0385132,0.02971816994,736.0385132,0.0278729666,
735.0437622,0.02054560184,735.0437622,0.02980111353,735.0437622,0.02814147621,
734.0487061,0.01969990321,734.0487061,0.02920073643,734.0487061,0.02701112814,
733.0532837,0.01988451369,733.0532837,0.02984536439,733.0532837,0.02660986967,
732.0574951,0.01939565688,732.0574951,0.02967681363,732.0574951,0.02593704686,
731.0613403,0.0192382019,731.0613403,0.02935821749,731.0613403,0.0264617186,
730.0648804,0.01885227673,730.0648804,0.02915674448,730.0648804,0.02546408772,
729.0680542,0.01855556853,729.0680542,0.02931512333,729.0680542,0.02477064542,
728.0709229,0.01826589182,728.0709229,0.02900088765,728.0709229,0.02466503903,
726.9308472,0.01711390726,726.9308472,0.02835460939,726.9308472,0.02442262694,
725.9329834,0.01726598851,725.9329834,0.02843444608,725.9329834,0.02429909073,
724.9347534,0.01688334532,724.9347534,0.02823671699,724.9347534,0.02372368239,
723.9361572,0.0166098699,723.9361572,0.02805981599,723.9361572,0.02316006459,
722.9371948,0.0165420454,722.9371948,0.02774896845,722.9371948,0.02262881026,
721.9379883,0.01528381184,721.9379883,0.02786269784,721.9379883,0.02221594006,
720.9383545,0.01563875005,720.9383545,0.0277277492,720.9383545,0.0228537675,
719.9384155,0.01468634326,719.9384155,0.02774322964,719.9384155,0.02253939956,
718.9381104,0.01520284358,718.9381104,0.02759805694,718.9381104,0.02221795544,
717.9375,0.01529802382,717.9375,0.02832871862,717.9375,0.02198760957,
716.9365234,0.01467782818,716.9365234,0.02786032483,716.9365234,0.02180196531,
715.9352417,0.01458862051,715.9352417,0.02831465378,715.9352417,0.02187077887,
714.9335938,0.01428729203,714.9335938,0.02827978693,714.9335938,0.02148990706,
713.9316406,0.0142260883,713.9316406,0.02938544378,713.9316406,0.02207053266,
712.9293213,0.01410047151,712.9293213,0.02936691418,712.9293213,0.02176111192,
712.0698853,0.01481807604,712.0698853,0.02960284427,712.0698853,0.02197031863,
711.0669556,0.01449418534,711.0669556,0.02997539751,711.0669556,0.02228708193,
710.0637207,0.0155144399,710.0637207,0.03060603887,710.0637207,0.02290926874,
709.0600586,0.01523378212,709.0600586,0.03173409775,709.0600586,0.02304600365,
708.0561523,0.01572460309,708.0561523,0.03166863322,708.0561523,0.02407360263,
707.0518799,0.01555293892,707.0518799,0.03216348216,707.0518799,0.02526990138,
706.0472412,0.0164782647,706.0472412,0.03349849954,706.0472412,0.02543115057,
705.0422974,0.0168797113,705.0422974,0.03514051437,705.0422974,0.02633809671,
704.0370483,0.01809772663,704.0370483,0.03591885045,704.0370483,0.02721033804,
703.0314331,0.01850794256,703.0314331,0.03714413196,703.0314331,0.0279969722,
702.0254517,0.01911753975,702.0254517,0.03828745708,702.0254517,0.02913958207,
701.0192261,0.01960456558,701.0192261,0.03945835307,701.0192261,0.02985038236,
700.0125732,0.02003529109,700.0125732,0.03990497813,700.0125732,0.0308863055,
699.0056763,0.02122058347,699.0056763,0.04158007354,699.0056763,0.03273810446,
697.9984131,0.02193707228,697.9984131,0.04298378155,697.9984131,0.03306840733,
696.9907837,0.02261143923,696.9907837,0.04420129582,696.9907837,0.03411344811,
695.9829102,0.02305951528,695.9829102,0.04593385011,695.9829102,0.03491036594,
694.9746094,0.02409048565,694.9746094,0.0472259894,694.9746094,0.03815756738,
693.9660645,0.02454450168,693.9660645,0.04858746752,693.9660645,0.03771832585,
692.9571533,0.02509741299,692.9571533,0.05092836916,692.9571533,0.0393050164,
691.947937,0.02721998468,691.947937,0.05169691145,691.947937,0.04003436863,
690.9383545,0.02651033551,690.9383545,0.05090616271,690.9383545,0.04030340537,
689.9284668,0.02762696519,689.9284668,0.05188852549,689.9284668,0.04157674313,
689.062561,0.02838705108,689.062561,0.05456491932,689.062561,0.04403287172,
688.052063,0.02977034077,688.052063,0.05702919886,688.052063,0.04418865964,
687.0412598,0.02993476577,687.0412598,0.05665910617,687.0412598,0.04474909231,
686.0301514,0.02979348972,686.0301514,0.05751895159,686.0301514,0.04624117911,
685.0186768,0.0306706503,685.0186768,0.05861163884,685.0186768,0.0466170758,
684.006897,0.03142723441,684.006897,0.06002286449,684.006897,0.04735639691,
682.994751,0.03109901026,682.994751,0.06054454297,682.994751,0.04872063175,
681.9823608,0.03116183169,681.9823608,0.06129518896,681.9823608,0.04936965555,
680.9696045,0.03192841262,680.9696045,0.06279315054,680.9696045,0.05101613328,
679.9564819,0.03270218149,679.9564819,0.06421294808,679.9564819,0.05082403496,
678.9431152,0.03309069946,678.9431152,0.06547171623,678.9431152,0.0526178889,
677.9293823,0.03323286027,677.9293823,0.06524784118,677.9293823,0.05342561379,
677.0602417,0.03404890746,677.0602417,0.06762772799,677.0602417,0.053783115,
676.0459595,0.0349277854,676.0459595,0.06810024381,676.0459595,0.05553665757,
675.031311,0.03325365111,675.031311,0.06790997088,675.031311,0.0558328405,
674.0163574,0.03449406475,674.0163574,0.06902144849,674.0163574,0.05597095564,
673.0010986,0.03382238746,673.0010986,0.07074508816,673.0010986,0.0573025085,
671.9854736,0.03516032919,671.9854736,0.07192115486,671.9854736,0.05907195061,
670.9696045,0.0353753902,670.9696045,0.07197312266,670.9696045,0.06043177098,
669.9533691,0.03627055138,669.9533691,0.07369547337,669.9533691,0.06080169976,
668.9368286,0.03555777296,668.9368286,0.0745728761,668.9368286,0.06084115431,
668.0653076,0.03568823263,668.0653076,0.07497578859,668.0653076,0.06185108051,
667.0481567,0.03576642275,667.0481567,0.07472169399,667.0481567,0.06243025139,
666.0307007,0.03557653725,666.0307007,0.07578233629,666.0307007,0.06260067225,
665.0130005,0.03539881483,665.0130005,0.07681890577,665.0130005,0.06319390237,
663.9949341,0.03546119109,663.9949341,0.07679159939,663.9949341,0.06377444416,
662.9765625,0.03501633182,662.9765625,0.07796447724,662.9765625,0.06367576122,
661.9578247,0.03495732695,661.9578247,0.07893697917,661.9578247,0.06501127779,
660.9388428,0.0346760489,660.9388428,0.07890097052,660.9388428,0.06581345946,
660.0651855,0.03472194821,660.0651855,0.08049722016,660.0651855,0.06552212685,
659.0455933,0.03531285748,659.0455933,0.08011265844,659.0455933,0.06669160724,
658.0256958,0.0348167643,658.0256958,0.08056960255,658.0256958,0.0678961426,
657.0054932,0.03412109241,657.0054932,0.08171053231,657.0054932,0.06856663525,
655.9849854,0.03499273583,655.9849854,0.08334434777,655.9849854,0.0692294836,
654.9641724,0.03478246555,654.9641724,0.08277471364,654.9641724,0.06977170706,
653.9429932,0.03512126207,653.9429932,0.08321800828,653.9429932,0.06978110224,
653.0675049,0.03510947153,653.0675049,0.0841807127,653.0675049,0.07116821408,
652.0458374,0.03515017033,652.0458374,0.08467715979,652.0458374,0.07181464881,
651.0238037,0.0355806984,651.0238037,0.0853774026,651.0238037,0.0733153522,
650.0014648,0.03483844548,650.0014648,0.0864450857,650.0014648,0.07347305864,
648.9788818,0.03520656377,648.9788818,0.08738154918,648.9788818,0.07362539321,
647.9559326,0.03478030488,647.9559326,0.08832339197,647.9559326,0.0748250708,
646.9326782,0.0352518186,646.9326782,0.08859551698,646.9326782,0.07548670471,
646.0553589,0.03510891274,646.0553589,0.0892174691,646.0553589,0.07637144625,
645.0315552,0.03516591713,645.0315552,0.08906185627,645.0315552,0.07653452456,
644.0074463,0.03510279208,644.0074463,0.09005956352,644.0074463,0.07772482187,
642.9830322,0.03477551043,642.9830322,0.09030953795,642.9830322,0.07887198031,
641.958313,0.03595169634,641.958313,0.09163503349,641.958313,0.07914603502,
640.9332886,0.03450485691,640.9332886,0.09140700847,640.9332886,0.07918849587,
640.0545044,0.03477576002,640.0545044,0.09326401353,640.0545044,0.08072809875,
639.0289307,0.03554355726,639.0289307,0.09329690039,639.0289307,0.08149524778,
638.0030518,0.03514315188,638.0030518,0.09376071393,638.0030518,0.08197328448,
636.9768677,0.03507846221,636.9768677,0.09474217147,636.9768677,0.08258385211,
635.9503784,0.03528469428,635.9503784,0.09540040791,635.9503784,0.08280086517,
635.0702515,0.03589093313,635.0702515,0.09537270665,635.0702515,0.08377664536,
634.0432129,0.03495126963,634.0432129,0.09699226916,634.0432129,0.08472494781,
633.0158691,0.03575577214,633.0158691,0.09649195522,633.0158691,0.08510552347,
631.9882202,0.03542751446,631.9882202,0.09711629897,631.9882202,0.08594390005,
630.9603271,0.03499240056,630.9603271,0.09780019522,630.9603271,0.08669555187,
629.9320679,0.03526939079,629.9320679,0.09864400327,629.9320679,0.08734305948,
629.0504761,0.03531209752,629.0504761,0.09911996871,629.0504761,0.08873419464,
628.0217285,0.03503625467,628.0217285,0.09928632528,628.0217285,0.08870510757,
626.9926147,0.03482304513,626.9926147,0.1007264927,626.9926147,0.08990606666,
625.9632568,0.03547203541,625.9632568,0.1004854962,625.9632568,0.08992918581,
624.9335938,0.03472183645,624.9335938,0.1010775194,624.9335938,0.09123770148,
624.0507813,0.03555678949,624.0507813,0.1015856266,624.0507813,0.09236029536,
623.0205078,0.03505413234,623.0205078,0.1022131518,623.0205078,0.09225300699,
621.9899902,0.03540493548,621.9899902,0.101601392,621.9899902,0.0931013301,
620.9592285,0.03521914035,620.9592285,0.1019094884,620.9592285,0.09399071336,
619.9281006,0.03535859659,619.9281006,0.1022233441,619.9281006,0.09462527931,
619.0440674,0.03477896005,619.0440674,0.1033060551,619.0440674,0.09539908171,
618.0124512,0.03504767641,618.0124512,0.1036709324,618.0124512,0.09590317309,
616.9804688,0.03531341627,616.9804688,0.1043984219,616.9804688,0.09642685205,
615.9482422,0.03548796102,615.9482422,0.1046122611,615.9482422,0.09696747363,
615.0632324,0.03508090228,615.0632324,0.1049242765,615.0632324,0.09766170382,
614.0305176,0.03492733836,614.0305176,0.1052735969,614.0305176,0.09826128185,
612.9974365,0.03476370126,612.9974365,0.1053827628,612.9974365,0.0988978371,
611.9641113,0.0350651592,611.9641113,0.1055548713,611.9641113,0.09905815125,
610.9304199,0.03490262479,610.9304199,0.1049053594,610.9304199,0.09978882223,
610.0442505,0.03487549722,610.0442505,0.1054517627,610.0442505,0.09993265569,
609.0100708,0.035051018,609.0100708,0.1064488217,609.0100708,0.1007835269,
607.9755859,0.0353805013,607.9755859,0.1064625457,607.9755859,0.1006630436,
606.9408569,0.03494891152,606.9408569,0.1063693464,606.9408569,0.1017725617,
606.0537109,0.03510509431,606.0537109,0.1064409465,606.0537109,0.1025557742,
605.0184326,0.03475845978,605.0184326,0.1062730253,605.0184326,0.1017794013,
603.9828491,0.03557333723,603.9828491,0.1060641482,603.9828491,0.1031696722,
602.9470215,0.03471468762,602.9470215,0.1066884249,602.9470215,0.103754878,
602.0588989,0.03531479463,602.0588989,0.106858857,602.0588989,0.1037564278,
601.022583,0.03553085774,601.022583,0.1067770272,601.022583,0.1039820164,
599.9859009,0.03481194004,599.9859009,0.1069122925,599.9859009,0.1042121351,
598.9489746,0.0347924754,598.9489746,0.1070527434,598.9489746,0.1049962044,
598.0599365,0.03451887146,598.0599365,0.1072878763,598.0599365,0.1049556285,
597.0224609,0.03538227081,597.0224609,0.1068928242,597.0224609,0.1049935669,
595.9846802,0.03492601961,595.9846802,0.1064887121,595.9846802,0.1051356047,
594.9466553,0.03509092331,594.9466553,0.1065527871,594.9466553,0.1057240367,
594.0567017,0.03469194472,594.0567017,0.106756404,594.0567017,0.1057685167,
593.0181274,0.0345550254,593.0181274,0.10664583,593.0181274,0.1058906913,
591.9793091,0.03450511023,591.9793091,0.1060110778,591.9793091,0.1068250909,
590.9401855,0.03469326347,590.9401855,0.1056832224,590.9401855,0.106779702,
590.0493164,0.03473680839,590.0493164,0.1059958488,590.0493164,0.1066235304,
589.0097046,0.03450443596,589.0097046,0.1056671739,589.0097046,0.107573241,
587.9697876,0.03470689058,587.9697876,0.1048620567,587.9697876,0.1072233245,
586.9296265,0.03374278545,586.9296265,0.1044590324,586.9296265,0.106966272,
586.0377808,0.03387544304,586.0377808,0.1044969335,586.0377808,0.1072782651,
584.9971313,0.03388795629,584.9971313,0.104513526,584.9971313,0.1062871069,
583.9561157,0.03374093771,583.9561157,0.103796199,583.9561157,0.1065180227,
583.0636597,0.03410907835,583.0636597,0.1033186987,583.0636597,0.1068984568,
582.0221558,0.03358247504,582.0221558,0.1034288853,582.0221558,0.1066506654,
580.9804077,0.03414214775,580.9804077,0.102517426,580.9804077,0.1068089679,
579.9383545,0.03315621242,579.9383545,0.1014685184,579.9383545,0.1065048203,
579.0449829,0.03344439715,579.0449829,0.101144135,579.0449829,0.1064821929,
578.0024414,0.03357710689,578.0024414,0.1009958163,578.0024414,0.1065868363,
576.9595947,0.03330496326,576.9595947,0.1004557088,576.9595947,0.106099017,
576.0655518,0.03333707899,576.0655518,0.1001011431,576.0655518,0.1054755896,
575.0222168,0.03297556564,575.0222168,0.09856276214,575.0222168,0.1054275408,
573.9786377,0.03313324973,573.9786377,0.09788943827,573.9786377,0.1051232368,
572.9348145,0.03275147453,572.9348145,0.09781870991,572.9348145,0.1049045995,
572.039856,0.03293272853,572.039856,0.09697216749,572.039856,0.1043710634,
570.9954834,0.03264790028,570.9954834,0.09649405628,570.9954834,0.1038367078,
569.9508667,0.03223273158,569.9508667,0.09549222142,569.9508667,0.1035381779,
569.0552368,0.03192080557,569.0552368,0.09461868554,569.0552368,0.1024993658,
568.0100708,0.03151064739,568.0100708,0.09345535189,568.0100708,0.1020968556,
566.9647217,0.03168937564,566.9647217,0.09303240478,566.9647217,0.1020606756,
566.0684204,0.03191707283,566.0684204,0.09205604345,566.0684204,0.1014688462,
565.022522,0.03171830997,565.022522,0.09152654558,565.022522,0.1009597629,
563.9763794,0.03152180836,563.9763794,0.09056150913,563.9763794,0.1006388888,
562.9299316,0.0308161322,562.9299316,0.0895376429,562.9299316,0.09970203042,
562.0327759,0.03085812367,562.0327759,0.08786383271,562.0327759,0.09849137813,
560.9858398,0.03062117659,560.9858398,0.08744765073,560.9858398,0.09826209396,
559.9386597,0.03049269877,559.9386597,0.08623953909,559.9386597,0.09741336107,
559.0408936,0.03010394424,559.0408936,0.0857635662,559.0408936,0.09653330594,
557.9931641,0.03000868112,557.9931641,0.08417065442,557.9931641,0.09560801834,
556.9452515,0.02957305498,556.9452515,0.08362165093,556.9452515,0.09546487033,
556.046814,0.02929518372,556.046814,0.08228840679,556.046814,0.09381888807,
554.9983521,0.02890013903,554.9983521,0.08181468397,554.9983521,0.09324713051,
553.949707,0.02871605381,553.949707,0.07996151596,553.949707,0.09192465246,
553.0505981,0.02852576971,553.0505981,0.07901975513,553.0505981,0.09135080874,
552.0014038,0.02816763334,552.0014038,0.0778221637,552.0014038,0.09016471356,
550.9519653,0.02794429474,550.9519653,0.07649151981,550.9519653,0.08907292038,
550.0522461,0.02763987705,550.0522461,0.07528270781,550.0522461,0.08799599856,
549.0023193,0.02721080743,549.0023193,0.07386242598,549.0023193,0.08690524101,
547.9521484,0.0269744359,547.9521484,0.07296153158,547.9521484,0.08575104177,
547.0518188,0.02669123188,547.0518188,0.07149613649,547.0518188,0.08479014784,
546.0011597,0.02672357671,546.0011597,0.07071142644,546.0011597,0.08346439153,
544.9502563,0.02629290894,544.9502563,0.06940004975,544.9502563,0.08265849948,
544.0492554,0.02603985742,544.0492554,0.06805149466,544.0492554,0.08102531731,
542.9978638,0.02573127672,542.9978638,0.0668150112,542.9978638,0.07995326817,
541.946228,0.02543049119,541.946228,0.06567847729,541.946228,0.07858717442,
541.0446167,0.02535065636,541.0446167,0.06499513239,541.0446167,0.07808741182,
539.9924927,0.02491145022,539.9924927,0.06368849427,539.9924927,0.07679450512,
538.9400635,0.02499027178,538.9400635,0.06249837205,538.9400635,0.07558068633,
538.0378418,0.02466166764,538.0378418,0.06128001586,538.0378418,0.07415436953,
536.9849854,0.02463555895,536.9849854,0.06012080982,536.9849854,0.07298158854,
535.9318848,0.02443541586,535.9318848,0.05904576182,535.9318848,0.07159236819,
535.0290527,0.02422247455,535.0290527,0.05819553137,535.0290527,0.07081858069,
533.9754639,0.02391263843,533.9754639,0.05703344941,533.9754639,0.06938592345,
533.0722046,0.02408044226,533.0722046,0.05624766275,533.0722046,0.06847843528,
532.0181274,0.02414945513,532.0181274,0.0553566888,532.0181274,0.06768959016,
530.9638672,0.02402503788,530.9638672,0.0546476692,530.9638672,0.06633406132,
530.0599976,0.02424606867,530.0599976,0.05375059322,530.0599976,0.06550958008,
529.005249,0.02446994931,529.005249,0.05325717106,529.005249,0.06482920796,
527.9501953,0.0243040733,527.9501953,0.0523548983,527.9501953,0.0635850057,
527.0457153,0.02469178103,527.0457153,0.05173890293,527.0457153,0.06275492162,
525.9902344,0.02498451434,525.9902344,0.05121755227,525.9902344,0.06232123449,
524.9345703,0.02537699975,524.9345703,0.05110030621,524.9345703,0.06125307083,
524.0294189,0.0254997462,524.0294189,0.05057600141,524.0294189,0.06046283245,
522.9732666,0.02604345791,522.9732666,0.0501316078,522.9732666,0.05993043631,
522.0678101,0.02636628971,522.0678101,0.0499696061,522.0678101,0.05904890597,
521.0111694,0.02672542073,521.0111694,0.04943233356,521.0111694,0.05852973089,
519.9542847,0.02692934871,519.9542847,0.04914520308,519.9542847,0.05763968453,
519.0481567,0.02756992169,519.0481567,0.04911888391,519.0481567,0.05691521242,
517.9908447,0.02810201049,517.9908447,0.04868564755,517.9908447,0.05651638284,
516.9332886,0.02857019566,516.9332886,0.04873733968,516.9332886,0.05614560843,
516.0265503,0.02877156064,516.0265503,0.04857626557,516.0265503,0.05554742366,
514.9685669,0.02906404249,514.9685669,0.04839944839,514.9685669,0.05482413992,
514.0614624,0.02994927019,514.0614624,0.04872801527,514.0614624,0.05459165946,
513.0029907,0.03008424677,513.0029907,0.04862985387,513.0029907,0.05407722667,
511.9442444,0.03048886731,511.9442444,0.04859128967,511.9442444,0.05336630717,
511.0365906,0.03046504222,511.0365906,0.04865860566,511.0365906,0.05268445611,
509.977417,0.03107031435,509.977417,0.04870704934,509.977417,0.05251948535,
509.0693665,0.03173131496,509.0693665,0.04896279424,509.0693665,0.05201888084,
508.0097351,0.03225704283,508.0097351,0.04908682778,508.0097351,0.0515894182,
506.9498596,0.03239535913,506.9498596,0.0493337214,506.9498596,0.05110409111,
506.0412292,0.03291033208,506.0412292,0.04950810596,506.0412292,0.05067707598,
504.9809265,0.03304282203,504.9809265,0.04958191514,504.9809265,0.05049940199,
504.0718994,0.03373990208,504.0718994,0.04993231595,504.0718994,0.05016100779,
503.0111694,0.03377199173,503.0111694,0.05010005459,503.0111694,0.04992203787,
501.9501648,0.0339464806,501.9501648,0.05046477169,501.9501648,0.049481906,
501.0405884,0.03429585695,501.0405884,0.05090197176,501.0405884,0.04910949245,
499.9791565,0.03407536447,499.9791565,0.05066209659,499.9791565,0.04882451892,
499.0691833,0.03457714245,499.0691833,0.05118714646,499.0691833,0.04808015004,
498.0073242,0.03466575965,498.0073242,0.05175963789,498.0073242,0.04793131351,
496.9452209,0.03470445052,496.9452209,0.05210633948,496.9452209,0.04767874628,
496.034668,0.03527059779,496.034668,0.0525207147,496.034668,0.04769087955,
494.9721375,0.03500039503,494.9721375,0.0529329367,494.9721375,0.04745467752,
494.0612183,0.03493513539,494.0612183,0.0532213822,494.0612183,0.04716680199,
492.99823,0.03480464593,492.99823,0.05367603898,492.99823,0.04687009379,
491.9350586,0.0349448435,491.9350586,0.05450008437,491.9350586,0.0468653366,
491.0235596,0.0351202786,491.0235596,0.05479732528,491.0235596,0.04689183831,
489.9599304,0.03467425331,489.9599304,0.05502821505,489.9599304,0.04650218785,
489.0480652,0.03477110714,489.0480652,0.05526930839,489.0480652,0.04610868543,
487.9840088,0.03487552702,487.9840088,0.05614012852,487.9840088,0.04656575248,
487.0717773,0.0349852182,487.0717773,0.05657455698,487.0717773,0.04616620392,
486.0072937,0.03449835256,486.0072937,0.057089746,486.0072937,0.04616130888,
484.9425659,0.03461378068,484.9425659,0.05825280771,484.9425659,0.04653794691,
484.0297852,0.03461812809,484.0297852,0.05889175832,484.0297852,0.04693838581,
482.9646301,0.03427624702,482.9646301,0.05937551335,482.9646301,0.04673109949,
482.0514832,0.03417631239,482.0514832,0.06011153758,482.0514832,0.04709588364,
480.9859314,0.03373780474,480.9859314,0.06107113883,480.9859314,0.04718605056,
480.0724182,0.03388720006,480.0724182,0.06174432859,480.0724182,0.04757816344,
479.0064392,0.03362003714,479.0064392,0.06259795278,479.0064392,0.04796652496,
477.9402161,0.03366934881,477.9402161,0.06365651637,477.9402161,0.04826360568,
477.0261536,0.03375481442,477.0261536,0.06414783001,477.0261536,0.04880722612,
475.9595337,0.03323059529,475.9595337,0.06504492462,475.9595337,0.04938340187,
475.045105,0.03324864805,475.045105,0.06634775549,475.045105,0.0499044396,
473.9780579,0.03312724084,473.9780579,0.06678237766,473.9780579,0.05047820508,
473.0632629,0.03315157816,473.0632629,0.0682959035,473.0632629,0.05155569315,
471.9958191,0.03334090486,471.9958191,0.06960886717,471.9958191,0.05223617703,
470.9281311,0.03346217796,470.9281311,0.07102506608,470.9281311,0.05366608128,
470.0127869,0.03367648274,470.0127869,0.07261292636,470.0127869,0.05458038673,
468.9447021,0.03395445645,468.9447021,0.07454112917,468.9447021,0.05602428317,
468.0290222,0.03465182334,468.0290222,0.07595212758,468.0290222,0.0570696108,
466.9605103,0.03451351821,466.9605103,0.07745877653,466.9605103,0.05840202793,
466.0444946,0.03508564457,466.0444946,0.07917445153,466.0444946,0.05994113535,
464.9755859,0.03562972695,464.9755859,0.08063928783,464.9755859,0.06164589524,
464.0592041,0.03597222269,464.0592041,0.08207046241,464.0592041,0.06305559725,
462.9898682,0.03634572402,462.9898682,0.08371904492,462.9898682,0.06491267681,
462.0731506,0.03657626733,462.0731506,0.08514142781,462.0731506,0.06601712853,
461.003418,0.03689606488,461.003418,0.08744394779,461.003418,0.06812725961,
459.9334717,0.03753884882,459.9334717,0.08878697455,459.9334717,0.06963992119,
459.0162048,0.03843212128,459.0162048,0.09047414362,459.0162048,0.07216041535,
457.9458618,0.03892701119,457.9458618,0.09278630465,457.9458618,0.07367593795,
457.0282593,0.03925885633,457.0282593,0.09395124763,457.0282593,0.07538818568,
455.9575195,0.03948210925,455.9575195,0.09543962032,455.9575195,0.07699377835,
455.0395508,0.03992716968,455.0395508,0.09687256813,455.0395508,0.07872297615,
453.9684143,0.040332634,453.9684143,0.09838665277,453.9684143,0.0805535242,
453.0501099,0.0405857116,453.0501099,0.09983380884,453.0501099,0.08236084133,
451.9785767,0.04088049009,451.9785767,0.1017270833,451.9785767,0.08362206072,
451.0599365,0.04117961973,451.0599365,0.1026358306,451.0599365,0.08538077027,
449.9880066,0.04134817049,449.9880066,0.1038873419,449.9880066,0.0870231092,
449.0690308,0.04148434103,449.0690308,0.1046611369,449.0690308,0.08805075288,
447.9967041,0.04125442356,447.9967041,0.1063633263,447.9967041,0.0903057754,
446.9241638,0.04155250266,446.9241638,0.1070833504,446.9241638,0.09153549373,
446.0046692,0.04194317758,446.0046692,0.108802326,446.0046692,0.09371985495,
444.9317322,0.04217486084,444.9317322,0.1090585366,444.9317322,0.09488047659,
444.0119019,0.04212394357,444.0119019,0.1101385653,444.0119019,0.0960322246,
442.9385986,0.04240361229,442.9385986,0.1106303781,442.9385986,0.09811715782,
442.0184326,0.04242188111,442.0184326,0.1119207814,442.0184326,0.0990729779,
440.9447327,0.04273664206,440.9447327,0.1119028553,440.9447327,0.1011236161,
440.024231,0.04276343435,440.024231,0.1127284691,440.024231,0.1016152278,
438.9501343,0.04291922599,438.9501343,0.1141600832,438.9501343,0.1032124758,
438.0293274,0.04289262369,438.0293274,0.1141121089,438.0293274,0.1041816324,
436.954834,0.04299126938,436.954834,0.1145519614,436.954834,0.1056311876,
436.0336914,0.04273915663,436.0336914,0.1144830137,436.0336914,0.1066832915,
434.9588318,0.04278945923,434.9588318,0.1146214157,434.9588318,0.1074149162,
434.0373535,0.04276511818,434.0373535,0.1145257428,434.0373535,0.1082195416,
432.9620972,0.04263071716,432.9620972,0.11494679,432.9620972,0.1091599688,
432.0403137,0.0425128825,432.0403137,0.1147897691,432.0403137,0.1102268398,
430.9646912,0.04255367815,430.9646912,0.1147061288,430.9646912,0.111060366,
430.042572,0.04288219288,430.042572,0.1146388128,430.042572,0.1116492152,
428.9665527,0.04217588902,428.9665527,0.1143674999,428.9665527,0.1124947295,
428.0440979,0.04211039841,428.0440979,0.1141163483,428.0440979,0.1127237678,
426.9677429,0.04161936045,426.9677429,0.1132874638,426.9677429,0.1131404862,
426.0449829,0.04152179509,426.0449829,0.112651661,426.0449829,0.1126354858,
424.9682312,0.04201506078,424.9682312,0.1133176386,424.9682312,0.1142116338,
424.0451355,0.04224113002,424.0451355,0.1125240177,424.0451355,0.1143004,
422.9680176,0.04181392863,422.9680176,0.1118364111,422.9680176,0.1148556247,
422.0446167,0.04172606766,422.0446167,0.1113690585,422.0446167,0.1145300567,
420.9671021,0.04126501083,420.9671021,0.1091370434,420.9671021,0.1142199188,
420.043396,0.04127790779,420.043396,0.1090285257,420.043396,0.1145405322,
418.9655457,0.04137236997,418.9655457,0.1076341569,418.9655457,0.1132268831,
418.0415039,0.04133268073,418.0415039,0.1076297462,418.0415039,0.1139193177,
416.9632568,0.04124972597,416.9632568,0.1057546809,416.9632568,0.1134152338,
416.0389099,0.04067905992,416.0389099,0.1043850258,416.0389099,0.1128494963,
414.9603271,0.0409248583,414.9603271,0.1028936505,414.9603271,0.1125299186,
414.035675,0.04086390883,414.035675,0.1019306704,414.035675,0.112032868,
412.9566956,0.04066740349,412.9566956,0.1004792601,412.9566956,0.1109235957,
412.0317383,0.04029136524,412.0317383,0.09925746918,412.0317383,0.1097982451,
410.9524231,0.03994283453,410.9524231,0.0973976478,410.9524231,0.1090591699,
410.0271301,0.04012047127,410.0271301,0.09595599025,410.0271301,0.1079671159,
408.9474487,0.0396325849,408.9474487,0.09415813535,408.9474487,0.1071806103,
408.0218811,0.0395286046,408.0218811,0.09316705167,408.0218811,0.1057568938,
406.9418335,0.03921063244,406.9418335,0.09098425508,406.9418335,0.1044866219,
406.0159302,0.03906336054,406.0159302,0.08962205052,406.0159302,0.1029179916,
404.9355469,0.03850729764,404.9355469,0.0870783031,404.9355469,0.1006050184,
404.0093384,0.03850647807,404.0093384,0.08590588719,404.0093384,0.09947604686,
402.9286194,0.03797375411,402.9286194,0.08393028378,402.9286194,0.09782841057,
